,product_id,category,range_type,brand,brand_tier,width_inches,height_inches,depth_inches,burners,finish,features,price,rating
190,RNG-28641,range,gas,LG,mainstream,30,37,27,6,Stainless Steel,"['Griddle', 'Smart enabled']",2340,4.3
191,RNG-29924,range,dual fuel,Monogram,luxury,48,36,26,4,White,"['Air Fry', 'Griddle', 'Self Clean', 'Smart enabled']",16900,4.4
192,RNG-40693,range,gas,GE,mainstream,24,36,25,5,White,"['Self Clean', 'Convection', 'WiFi']",1860,4.4
193,RNG-02918,range,electric,GE,mainstream,24,37,31,6,White,"['Convection', 'WiFi']",1760,3.9
194,RNG-55643,range,electric,Whirlpool,budget,30,46,29,6,Black,['Convection'],1740,4.1
195,RNG-03702,range,induction,GE,mainstream,30,44,31,4,Black Stainless,"['Self Clean', 'WiFi', 'Griddle', 'Steam Clean']",3830,4.2
196,RNG-63586,range,induction,Bosch,premium,36,35,30,6,Stainless Steel,"['Convection', 'Griddle', 'Steam Clean', 'Smart enabled', 'Air Fry']",6900,3.7
197,RNG-45615,range,induction,Fisher & Paykel,luxury,48,36,30,5,Black,"['Convection', 'Smart enabled', 'Griddle', 'Self Clean', 'WiFi', 'Steam Clean']",14440,4.3
198,RNG-53695,range,induction,Cafe,premium,36,36,27,4,Black,"['Steam Clean', 'Air Fry', 'WiFi', 'Convection']",5850,4.4
199,RNG-35642,range,induction,Bosch,premium,36,44,25,4,Black Stainless,"['Griddle', 'Convection', 'Steam Clean', 'Smart enabled', 'Self Clean']",5390,4.1
200,RNG-15072,range,dual fuel,Monogram,luxury,48,36,30,4,Black,"['Air Fry', 'Self Clean', 'WiFi', 'Convection']",17860,4.3
201,RNG-33796,range,gas,Whirlpool,budget,30,44,25,6,Black,"['WiFi', 'Steam Clean']",2080,3.9
202,RNG-30206,range,induction,Fisher & Paykel,luxury,36,36,30,5,White,"['Griddle', 'Convection', 'Air Fry', 'WiFi', 'Self Clean']",9480,3.8
203,RNG-52944,range,electric,Samsung,mainstream,30,40,26,6,White,"['Self Clean', 'Convection', 'Air Fry', 'Smart enabled']",2200,4.6
204,RNG-93646,range,dual fuel,Monogram,luxury,36,36,28,5,Black Stainless,"['Griddle', 'Steam Clean', 'Smart enabled', 'WiFi', 'Convection']",12390,4.1
205,RNG-56999,range,electric,Samsung,mainstream,30,37,31,6,White,"['Steam Clean', 'Self Clean', 'Air Fry', 'Convection']",2320,4.2
206,RNG-18693,range,electric,Frigidaire,budget,24,39,31,4,Black,"['Air Fry', 'WiFi']",1420,3.7
207,RNG-42303,range,gas,Whirlpool,budget,30,39,29,6,Black,"['Smart enabled', 'WiFi']",2070,4.5
208,RNG-24490,range,dual fuel,Cafe,premium,36,40,28,5,Black Stainless,"['Convection', 'Steam Clean']",7610,4.3
209,RNG-18547,range,gas,Whirlpool,budget,30,39,25,6,Stainless Steel,"['Self Clean', 'Steam Clean']",1880,4.1
210,RNG-52709,range,dual fuel,Wolf,luxury,36,46,27,5,Black,"['WiFi', 'Convection', 'Griddle', 'Self Clean', 'Air Fry', 'Steam Clean', 'Smart enabled']",13940,4.0
211,RNG-91231,range,induction,Samsung,mainstream,36,37,27,5,White,"['Air Fry', 'Griddle']",3760,4.4
212,RNG-60646,range,electric,Frigidaire,budget,30,35,29,6,Black Stainless,"['Convection', 'Griddle']",1590,4.0
213,RNG-86990,range,electric,Frigidaire,budget,24,36,30,4,Black,['Air Fry'],1190,4.2
214,RNG-37231,range,induction,Bosch,premium,36,40,28,6,Black Stainless,"['Steam Clean', 'Convection', 'Smart enabled', 'WiFi', 'Griddle']",7460,4.4
215,RNG-74621,range,electric,LG,mainstream,30,44,25,5,Black,"['Griddle', 'Self Clean', 'Steam Clean', 'WiFi']",1900,4.0
216,RNG-49252,range,dual fuel,KitchenAid,premium,48,39,31,6,Black Stainless,"['Steam Clean', 'Griddle']",14800,4.8
217,RNG-21261,range,induction,Fisher & Paykel,luxury,30,38,26,5,Black,"['WiFi', 'Self Clean', 'Convection', 'Smart enabled', 'Griddle', 'Air Fry', 'Steam Clean']",6980,3.9
218,RNG-96774,range,dual fuel,KitchenAid,premium,30,36,31,5,Stainless Steel,"['WiFi', 'Steam Clean', 'Smart enabled', 'Air Fry']",6580,4.1
219,RNG-50965,range,gas,KitchenAid,premium,36,38,29,6,White,"['Air Fry', 'Steam Clean', 'Self Clean']",4980,4.4
220,RNG-90511,range,electric,Whirlpool,budget,30,36,30,5,Stainless Steel,"['Griddle', 'Air Fry', 'Convection']",1720,4.0
221,RNG-92109,range,induction,Fisher & Paykel,luxury,48,38,30,5,Stainless Steel,"['Griddle', 'Steam Clean', 'Air Fry', 'Self Clean']",15470,4.2
222,RNG-44332,range,gas,GE,mainstream,30,38,28,6,Black Stainless,"['Self Clean', 'Air Fry', 'Smart enabled', 'WiFi']",2530,4.0
223,RNG-05228,range,induction,Bosch,premium,30,42,28,4,Black,"['Griddle', 'Smart enabled', 'Self Clean', 'Steam Clean']",4250,4.1
224,RNG-27231,range,dual fuel,Thermador,luxury,30,37,27,6,Stainless Steel,"['Smart enabled', 'Griddle', 'WiFi', 'Air Fry']",10130,4.2
225,RNG-33864,range,electric,LG,mainstream,30,36,25,4,Black,"['Air Fry', 'Smart enabled', 'Steam Clean', 'WiFi']",1920,4.1
226,RNG-15863,range,electric,LG,mainstream,30,36,28,4,White,"['Convection', 'Air Fry', 'Self Clean']",1640,4.0
227,RNG-03332,range,dual fuel,Cafe,premium,36,42,26,6,Stainless Steel,"['Griddle', 'Steam Clean', 'Air Fry', 'Self Clean']",8570,4.3
228,RNG-90304,range,induction,Samsung,mainstream,30,37,30,4,Stainless Steel,"['Smart enabled', 'Air Fry']",3110,4.3
229,RNG-75639,range,induction,Fisher & Paykel,luxury,36,36,26,6,Stainless Steel,"['Griddle', 'Self Clean', 'WiFi', 'Steam Clean', 'Smart enabled', 'Air Fry']",10930,4.0
230,RNG-77774,range,electric,Frigidaire,budget,30,36,28,5,Black Stainless,"['Griddle', 'Convection', 'Smart enabled']",1480,4.2
231,RNG-98849,range,gas,Whirlpool,budget,30,36,28,6,White,"['Steam Clean', 'Smart enabled', 'WiFi']",2300,4.3
232,RNG-69148,range,induction,Fisher & Paykel,luxury,48,42,31,4,Stainless Steel,"['Convection', 'WiFi', 'Griddle', 'Self Clean', 'Air Fry', 'Smart enabled']",14900,4.1
233,RNG-65669,range,electric,Samsung,mainstream,30,40,31,6,Black Stainless,"['WiFi', 'Convection', 'Griddle', 'Smart enabled']",2280,4.5
234,RNG-05048,range,induction,Cafe,premium,30,36,31,4,Stainless Steel,"['WiFi', 'Convection', 'Smart enabled', 'Air Fry', 'Self Clean']",4370,4.4
235,RNG-30668,range,gas,LG,mainstream,30,36,29,5,Black Stainless,"['Self Clean', 'Smart enabled']",2300,3.9
236,RNG-35532,range,dual fuel,Thermador,luxury,36,44,26,5,White,"['Air Fry', 'Self Clean', 'Convection', 'WiFi', 'Steam Clean', 'Griddle', 'Smart enabled']",14440,4.1
237,RNG-85903,range,induction,Fisher & Paykel,luxury,36,36,26,4,White,"['WiFi', 'Steam Clean', 'Self Clean', 'Griddle']",8750,4.2
238,RNG-20907,range,dual fuel,Cafe,premium,30,36,25,6,White,"['Air Fry', 'Convection']",5300,4.0
239,RNG-12886,range,induction,Cafe,premium,36,40,26,6,Black Stainless,"['Self Clean', 'Griddle', 'WiFi']",6780,3.8
240,RNG-08225,range,induction,Samsung,mainstream,30,36,27,6,Stainless Steel,"['Convection', 'Air Fry', 'WiFi']",3320,4.2
241,RNG-73004,range,electric,GE,mainstream,24,38,26,5,Stainless Steel,"['Griddle', 'Steam Clean', 'WiFi', 'Air Fry']",1580,4.1
242,RNG-99673,range,dual fuel,Wolf,luxury,60,37,31,6,Black Stainless,"['Self Clean', 'WiFi', 'Steam Clean', 'Griddle', 'Convection', 'Air Fry']",31720,4.2
243,RNG-60450,range,induction,Cafe,premium,48,35,26,4,Black,"['WiFi', 'Smart enabled', 'Griddle', 'Self Clean', 'Convection']",7440,4.0
244,RNG-49117,range,electric,Frigidaire,budget,24,37,27,6,White,['Griddle'],1310,4.3
245,RNG-73541,range,gas,GE,mainstream,36,40,25,4,White,"['Air Fry', 'WiFi', 'Self Clean']",2760,4.0
246,RNG-04951,range,induction,GE,mainstream,36,38,29,4,Stainless Steel,"['Griddle', 'Air Fry']",4250,4.6
247,RNG-30728,range,dual fuel,KitchenAid,premium,36,36,30,5,Black,"['Convection', 'Griddle', 'Smart enabled']",8370,4.2
248,RNG-02672,range,electric,Frigidaire,budget,24,38,30,4,Black,['Griddle'],1170,4.8
249,RNG-06419,range,induction,Cafe,premium,30,40,30,6,Black,"['Air Fry', 'Self Clean', 'WiFi', 'Smart enabled', 'Steam Clean']",5470,4.5
250,RNG-18107,range,electric,GE,mainstream,36,42,27,5,Black Stainless,"['Convection', 'Air Fry', 'Griddle', 'Smart enabled']",2420,4.6
251,RNG-16544,range,induction,Miele,luxury,60,36,30,4,Black Stainless,"['Smart enabled', 'Self Clean', 'Convection', 'Air Fry', 'Steam Clean']",21940,4.3
252,RNG-79804,range,gas,Wolf,luxury,30,36,28,4,White,"['Smart enabled', 'Griddle', 'Steam Clean', 'Air Fry', 'Convection']",4680,4.3
253,RNG-64538,range,electric,LG,mainstream,30,38,31,5,Stainless Steel,"['Smart enabled', 'WiFi', 'Air Fry']",1960,4.6
254,RNG-69688,range,induction,Fisher & Paykel,luxury,30,36,30,6,White,"['Self Clean', 'Air Fry', 'Convection', 'Griddle', 'Steam Clean']",8190,4.0
255,RNG-10702,range,electric,Samsung,mainstream,30,38,27,6,Stainless Steel,"['Self Clean', 'Air Fry', 'Convection', 'Griddle']",2040,4.1
256,RNG-06082,range,dual fuel,Wolf,luxury,36,37,25,5,Black Stainless,"['Air Fry', 'Steam Clean', 'WiFi', 'Griddle', 'Self Clean', 'Smart enabled', 'Convection']",12910,4.5
257,RNG-09573,range,induction,Cafe,premium,36,37,25,4,Stainless Steel,"['Steam Clean', 'Convection', 'Griddle', 'Self Clean', 'Smart enabled']",5670,4.3
258,RNG-40756,range,dual fuel,Monogram,luxury,36,36,26,4,Black,"['Steam Clean', 'Air Fry', 'Griddle', 'Convection', 'WiFi', 'Smart enabled', 'Self Clean']",10510,3.7
259,RNG-01661,range,electric,GE,mainstream,36,36,31,6,White,"['Convection', 'Steam Clean']",2340,4.4
260,RNG-34429,range,induction,Cafe,premium,36,42,25,4,White,"['Griddle', 'WiFi', 'Air Fry']",5030,4.5
261,RNG-68935,range,dual fuel,Wolf,luxury,48,37,30,6,Black,"['Air Fry', 'Griddle', 'WiFi', 'Self Clean', 'Steam Clean']",21490,4.3
262,RNG-71487,range,gas,GE,mainstream,30,35,26,6,White,"['Smart enabled', 'Convection', 'Self Clean', 'Griddle']",2660,3.8
263,RNG-71090,range,electric,GE,mainstream,30,36,27,5,Black,"['Steam Clean', 'WiFi', 'Griddle']",1710,4.6
264,RNG-43061,range,dual fuel,Thermador,luxury,36,44,26,5,Black Stainless,"['Convection', 'Steam Clean', 'Smart enabled', 'WiFi', 'Griddle', 'Self Clean', 'Air Fry']",14480,3.7
265,RNG-56193,range,induction,Bosch,premium,36,36,28,5,Black,"['WiFi', 'Smart enabled', 'Steam Clean']",6040,3.9
266,RNG-21619,range,electric,Bosch,premium,36,40,26,4,Black,"['Steam Clean', 'Air Fry', 'Convection', 'WiFi']",2850,4.5
267,RNG-77220,range,dual fuel,Monogram,luxury,36,39,27,6,Stainless Steel,"['Air Fry', 'Steam Clean', 'Griddle', 'Convection', 'Smart enabled', 'Self Clean']",14870,4.4
268,RNG-07024,range,electric,GE,mainstream,30,46,30,6,Stainless Steel,"['WiFi', 'Air Fry']",1980,4.4
269,RNG-82652,range,induction,Miele,luxury,48,44,26,4,White,"['Self Clean', 'Convection', 'Griddle', 'Smart enabled', 'WiFi', 'Air Fry', 'Steam Clean']",14830,4.0
270,RNG-50110,range,gas,Wolf,luxury,30,42,30,4,Stainless Steel,"['Griddle', 'Steam Clean', 'Smart enabled', 'Self Clean', 'Convection', 'WiFi', 'Air Fry']",5970,4.6
271,RNG-74973,range,dual fuel,Monogram,luxury,36,46,26,6,White,"['Convection', 'Steam Clean', 'Griddle', 'Self Clean', 'Smart enabled', 'WiFi', 'Air Fry']",15920,4.2
272,RNG-03318,range,dual fuel,KitchenAid,premium,48,46,26,6,Stainless Steel,"['Smart enabled', 'WiFi', 'Convection', 'Griddle', 'Self Clean']",12970,4.4
273,RNG-29328,range,induction,Miele,luxury,36,37,28,5,White,"['Convection', 'Steam Clean', 'WiFi', 'Griddle']",10250,4.5
274,RNG-27507,range,gas,Frigidaire,budget,30,36,29,5,Black,"['Steam Clean', 'Griddle', 'Smart enabled']",2200,4.7
275,RNG-27541,range,electric,Frigidaire,budget,24,35,30,4,Black,['Air Fry'],1020,4.1
276,RNG-48347,range,electric,Whirlpool,budget,30,40,29,6,Stainless Steel,['Convection'],1540,4.3
277,RNG-13589,range,dual fuel,KitchenAid,premium,36,37,26,4,Black Stainless,"['Griddle', 'Convection']",6830,4.1
278,RNG-63921,range,dual fuel,Thermador,luxury,60,36,30,6,White,"['WiFi', 'Griddle', 'Smart enabled', 'Air Fry', 'Steam Clean', 'Convection', 'Self Clean']",34930,3.7
279,RNG-74963,range,gas,LG,mainstream,30,40,31,5,Black,"['Air Fry', 'Steam Clean']",2350,4.7
280,RNG-82592,range,induction,Bosch,premium,48,37,31,6,Black Stainless,"['Griddle', 'Smart enabled', 'WiFi', 'Air Fry', 'Self Clean']",11700,4.5
281,RNG-13800,range,dual fuel,Thermador,luxury,36,44,29,4,White,"['Convection', 'Griddle', 'Air Fry', 'WiFi', 'Smart enabled']",12360,4.6
282,RNG-07541,range,dual fuel,KitchenAid,premium,36,37,31,6,Stainless Steel,"['Griddle', 'Convection']",9680,4.2
283,RNG-99754,range,induction,Miele,luxury,36,40,30,6,White,"['Self Clean', 'Convection', 'WiFi', 'Steam Clean', 'Griddle', 'Smart enabled']",12610,4.1
284,RNG-76317,range,induction,Fisher & Paykel,luxury,36,44,30,6,Stainless Steel,"['Air Fry', 'WiFi', 'Smart enabled', 'Convection', 'Griddle', 'Self Clean', 'Steam Clean']",13250,4.0
285,RNG-01557,range,gas,KitchenAid,premium,36,44,25,4,Black Stainless,"['Air Fry', 'Smart enabled', 'WiFi', 'Griddle', 'Convection']",4230,4.0
286,RNG-65716,range,gas,Frigidaire,budget,30,36,25,4,Stainless Steel,"['Self Clean', 'Convection', 'Griddle']",1690,4.5
287,RNG-70476,range,induction,Miele,luxury,48,37,27,5,Black,"['WiFi', 'Smart enabled', 'Air Fry', 'Griddle', 'Steam Clean']",14400,4.4
288,RNG-16753,range,dual fuel,Thermador,luxury,36,39,31,4,White,"['Self Clean', 'Steam Clean', 'Air Fry', 'Griddle', 'WiFi']",12150,4.0
289,RNG-87524,range,dual fuel,Cafe,premium,36,37,27,6,Black,"['Self Clean', 'Smart enabled']",8260,4.5
290,RNG-63648,range,electric,GE,mainstream,30,36,26,4,Stainless Steel,"['Self Clean', 'Steam Clean', 'Griddle']",1540,4.2
291,RNG-31140,range,induction,Cafe,premium,36,36,31,5,White,"['WiFi', 'Self Clean']",5660,4.1
292,RNG-91620,range,gas,LG,mainstream,24,38,27,6,White,"['Convection', 'Smart enabled', 'WiFi']",1950,4.1
293,RNG-43865,range,induction,Miele,luxury,48,36,27,4,Black Stainless,"['Steam Clean', 'Self Clean', 'Smart enabled', 'Air Fry']",13740,4.3
294,RNG-26139,range,electric,Bosch,premium,36,38,26,5,White,"['WiFi', 'Smart enabled', 'Griddle']",3010,4.4
295,RNG-48926,range,dual fuel,Monogram,luxury,36,35,31,6,Stainless Steel,"['Smart enabled', 'Self Clean', 'Griddle', 'Air Fry', 'Steam Clean', 'Convection', 'WiFi']",15810,3.9
296,RNG-13194,range,gas,LG,mainstream,36,40,29,5,White,"['Convection', 'Griddle']",2720,4.1
297,RNG-32864,range,induction,Miele,luxury,48,38,28,6,Stainless Steel,"['Air Fry', 'Griddle', 'Steam Clean', 'WiFi', 'Self Clean', 'Smart enabled']",15460,4.3
298,RNG-05713,range,electric,LG,mainstream,24,36,31,4,Stainless Steel,"['Smart enabled', 'Self Clean', 'WiFi', 'Griddle']",1680,4.2
299,RNG-68893,range,dual fuel,Thermador,luxury,48,46,27,4,Black Stainless,"['Air Fry', 'WiFi', 'Self Clean', 'Griddle']",18450,4.5
300,RNG-71658,range,dual fuel,Wolf,luxury,36,42,26,4,White,"['Griddle', 'Convection', 'Self Clean', 'Air Fry', 'WiFi', 'Smart enabled', 'Steam Clean']",12740,4.3
301,RNG-67791,range,dual fuel,Monogram,luxury,36,39,28,5,Black,"['WiFi', 'Convection', 'Steam Clean', 'Self Clean', 'Griddle', 'Air Fry']",12560,4.1
302,RNG-77870,range,gas,KitchenAid,premium,36,37,26,6,Stainless Steel,"['Smart enabled', 'Griddle']",3920,4.3
303,RNG-12381,range,gas,Whirlpool,budget,30,44,28,6,Black,"['Steam Clean', 'WiFi', 'Air Fry']",2490,4.0
304,RNG-73493,range,electric,LG,mainstream,30,42,25,6,Stainless Steel,"['Steam Clean', 'Griddle']",1730,4.0
305,RNG-64885,range,dual fuel,KitchenAid,premium,48,36,26,4,Black,"['Self Clean', 'Convection', 'Steam Clean', 'Griddle']",10680,4.4
306,RNG-95925,range,induction,Fisher & Paykel,luxury,48,36,27,5,Black Stainless,"['Convection', 'Self Clean', 'Griddle', 'Air Fry']",13010,4.1
307,RNG-91577,range,induction,Samsung,mainstream,30,37,25,6,White,"['Griddle', 'Air Fry', 'WiFi']",3200,4.5
308,RNG-65131,range,induction,Miele,luxury,60,40,29,4,Black,"['Self Clean', 'WiFi', 'Air Fry', 'Smart enabled', 'Steam Clean', 'Convection', 'Griddle']",22340,4.3
309,RNG-02693,range,gas,KitchenAid,premium,30,36,27,5,Black,"['Convection', 'Self Clean', 'WiFi']",3220,4.4
310,RNG-21493,range,electric,Samsung,mainstream,36,39,25,6,Stainless Steel,"['Griddle', 'Steam Clean', 'Self Clean']",2280,4.3
311,RNG-16484,range,electric,LG,mainstream,30,36,29,6,Black,"['Air Fry', 'WiFi']",1880,3.8
312,RNG-99587,range,electric,Frigidaire,budget,30,42,28,4,Black,"['Convection', 'Air Fry', 'Self Clean']",1550,4.7
313,RNG-45975,range,electric,Samsung,mainstream,30,35,28,6,White,"['Self Clean', 'Convection']",1940,4.9
314,RNG-35309,range,electric,Samsung,mainstream,30,35,29,4,Black,"['Air Fry', 'Griddle', 'Smart enabled']",1760,4.4
315,RNG-29985,range,electric,LG,mainstream,30,37,26,5,White,"['Convection', 'Smart enabled']",1760,4.2
316,RNG-86204,range,dual fuel,Thermador,luxury,48,36,30,5,Black,"['Steam Clean', 'Smart enabled', 'WiFi', 'Air Fry', 'Self Clean', 'Griddle', 'Convection']",21960,4.0
317,RNG-30757,range,dual fuel,Wolf,luxury,30,46,31,6,Black Stainless,"['Self Clean', 'Convection', 'Smart enabled', 'Air Fry', 'Steam Clean', 'Griddle', 'WiFi']",14210,4.3
318,RNG-33858,range,dual fuel,Cafe,premium,30,38,27,6,White,"['Smart enabled', 'Self Clean', 'Convection', 'Air Fry', 'Steam Clean']",6970,4.8
319,RNG-32686,range,electric,GE,mainstream,30,37,29,6,Black Stainless,"['Air Fry', 'Self Clean', 'Steam Clean', 'Convection']",2140,3.4
320,RNG-66875,range,electric,Whirlpool,budget,24,36,28,6,Black Stainless,"['Steam Clean', 'Convection']",1250,4.3
321,RNG-21048,range,induction,Fisher & Paykel,luxury,48,38,29,5,Black Stainless,"['Convection', 'Air Fry', 'Steam Clean', 'Self Clean', 'WiFi', 'Smart enabled', 'Griddle']",14730,4.4
322,RNG-13287,range,electric,Samsung,mainstream,30,36,28,4,Black,"['Self Clean', 'WiFi', 'Convection']",1740,4.0
323,RNG-41181,range,induction,GE,mainstream,30,36,27,6,Black,"['Air Fry', 'Steam Clean', 'Convection', 'Smart enabled']",3380,4.5
324,RNG-72147,range,electric,Bosch,premium,30,37,30,5,Black Stainless,"['Steam Clean', 'Air Fry', 'Griddle']",2530,4.4
325,RNG-95164,range,induction,Miele,luxury,36,37,25,4,Black,"['WiFi', 'Griddle', 'Smart enabled', 'Convection']",7710,3.6
326,RNG-17250,range,gas,Samsung,mainstream,30,44,30,6,White,"['Self Clean', 'Smart enabled', 'WiFi']",2740,3.9
327,RNG-23529,range,gas,GE,mainstream,30,42,29,5,Black,"['WiFi', 'Griddle', 'Steam Clean', 'Self Clean']",2700,4.3
328,RNG-00033,range,gas,KitchenAid,premium,30,37,26,5,Stainless Steel,"['Air Fry', 'WiFi', 'Smart enabled', 'Convection', 'Self Clean']",3500,3.8
329,RNG-20292,range,induction,GE,mainstream,30,36,28,6,Black,"['Smart enabled', 'Steam Clean', 'Air Fry']",3620,3.8
330,RNG-42933,range,dual fuel,Monogram,luxury,30,37,26,6,Black Stainless,"['Smart enabled', 'Steam Clean', 'WiFi', 'Self Clean', 'Convection', 'Air Fry', 'Griddle']",10690,4.3
331,RNG-34571,range,induction,Miele,luxury,48,35,28,4,White,"['Convection', 'Smart enabled', 'Self Clean', 'Griddle', 'WiFi', 'Air Fry']",14070,4.1
332,RNG-23214,range,induction,Miele,luxury,36,36,25,4,Black Stainless,"['Steam Clean', 'Convection', 'WiFi', 'Air Fry', 'Griddle', 'Self Clean', 'Smart enabled']",8890,4.5
333,RNG-29187,range,electric,GE,mainstream,30,36,29,5,White,"['Air Fry', 'Smart enabled', 'Convection']",1950,4.3
334,RNG-84559,range,induction,GE,mainstream,24,39,26,6,White,"['Convection', 'Griddle', 'WiFi', 'Self Clean']",3180,4.0
335,RNG-96854,range,induction,Bosch,premium,36,35,26,6,White,"['WiFi', 'Steam Clean', 'Griddle', 'Self Clean', 'Smart enabled']",5860,4.8
336,RNG-77139,range,induction,Miele,luxury,36,39,31,6,Black,"['Steam Clean', 'Air Fry', 'Self Clean', 'Convection', 'WiFi', 'Smart enabled']",12900,4.1
337,RNG-03596,range,electric,LG,mainstream,36,37,27,6,Stainless Steel,"['Convection', 'Griddle', 'Air Fry']",2600,4.2
338,RNG-30151,range,induction,Miele,luxury,36,40,25,5,White,"['WiFi', 'Smart enabled', 'Steam Clean', 'Self Clean']",9120,4.2
339,RNG-18789,range,induction,Samsung,mainstream,30,36,29,4,White,"['Smart enabled', 'Self Clean', 'Air Fry', 'Griddle']",3250,4.8
340,RNG-56509,range,electric,Bosch,premium,36,39,31,4,Black Stainless,"['Convection', 'Steam Clean']",2820,4.2
341,RNG-85193,range,induction,Fisher & Paykel,luxury,36,36,28,4,Black,"['WiFi', 'Self Clean', 'Steam Clean', 'Smart enabled', 'Convection']",8870,4.0
342,RNG-12474,range,gas,GE,mainstream,30,44,26,4,Stainless Steel,"['Convection', 'Griddle']",2020,4.4
343,RNG-56297,range,induction,GE,mainstream,36,37,29,4,Black,"['Self Clean', 'Griddle', 'Smart enabled', 'WiFi']",4550,4.5
344,RNG-48097,range,electric,GE,mainstream,30,37,27,4,Stainless Steel,"['Griddle', 'Smart enabled']",1580,4.5
345,RNG-06546,range,electric,Whirlpool,budget,24,37,26,6,Stainless Steel,"['Griddle', 'WiFi']",1360,3.9
346,RNG-19159,range,induction,Bosch,premium,36,46,25,6,White,"['WiFi', 'Smart enabled', 'Steam Clean']",6080,4.2
347,RNG-93577,range,gas,Whirlpool,budget,30,37,30,5,Black Stainless,['Convection'],1940,3.7
348,RNG-48289,range,dual fuel,Wolf,luxury,30,37,28,5,Black Stainless,"['Smart enabled', 'Self Clean', 'Air Fry', 'WiFi', 'Griddle', 'Convection', 'Steam Clean']",9250,4.4
349,RNG-40234,range,gas,Whirlpool,budget,30,36,26,6,Black,['Air Fry'],1810,4.0
350,RNG-39064,range,dual fuel,Cafe,premium,36,44,26,5,Stainless Steel,"['Air Fry', 'Steam Clean', 'Self Clean']",8370,4.1
351,RNG-13666,range,dual fuel,Thermador,luxury,36,38,30,4,Black,"['Air Fry', 'Convection', 'Steam Clean', 'Griddle']",12340,4.4
352,RNG-44258,range,electric,Frigidaire,budget,30,35,30,4,Black,"['Self Clean', 'Smart enabled']",1510,4.3
353,RNG-30154,range,dual fuel,Monogram,luxury,30,36,31,5,Black,"['Air Fry', 'Smart enabled', 'Self Clean', 'Steam Clean', 'WiFi', 'Convection', 'Griddle']",10400,4.3
